FA;NN;Nom;Prenom;Annee;Trimestre;BrutDMFA;NetReel;NetDeclare;EcartPct;ClasseAttendue
FA00765133;98092280475;Boyer;Olivier;2025;1;8205.15;4938.33;4938.33;0.0;Conforme
FA00733204;80000157805;Gérard;Benjamin;2025;1;2637.01;1803.32;1803.32;0.0;Conforme
FA00731268;99012876890;Blanc;Hugo;2025;1;9108.92;5320.36;5320.36;0.0;Conforme
FA00736082;90061174185;Lacroix;Anissa;2025;1;14545.90;8095.72;8095.72;0.0;Conforme
FA00733221;52829296;Giraud;Laura;2025;1;3989.94;2723.29;2723.29;0.0;Conforme
FA00705107;83000100658;Mathieu;Leïla;2025;1;4306.96;2875.42;2875.42;0.0;Conforme
FA00755178;85032868587;Philippe;Nassim;2025;1;9398.42;5483.57;5483.57;0.0;Conforme
FA00772303;85072966904;Meunier;Élise;2025;1;3634.61;2372.22;2372.22;0.0;Conforme
FA00702451;6090934390;Perrin;Antoine;2025;1;3129.28;1871.90;1871.90;0.0;Conforme
FA00732657;88000241713;Fabre;Marine;2025;1;;3102.42;3102.42;0.0;DeclareSansBCSS
FA00678941;96053064719;Muller;Cédric;2025;1;5316.01;3481.46;3481.46;0.0;Conforme
FA00723450;97071180677;Meyer;Adam;2025;1;2212.18;1609.39;1609.39;0.0;Conforme
FA00737762;1000195733;Giraud;Manon;2025;1;;1538.48;1538.48;0.0;DeclareSansBCSS
FA00769756;5122751359;Pierre;Camille;2025;1;2372.57;1700.19;1700.19;0.0;Conforme
FA00678149;80012166997;Joly;Julien;2025;1;11129.50;6214.58;6214.58;0.0;Conforme
FA00765905;93040671915;Arnaud;Aïcha;2025;1;1179.66;887.73;887.73;0.0;Conforme
FA00743925;3000289114;Morin;Camille;2025;1;1370.41;1016.88;1016.88;0.0;Conforme
FA00764976;98102546144;Duval;Sébastien;2025;1;664.36;477.60;477.60;0.0;Conforme
FA00743541;83121567721;Fontaine;Aïcha;2025;1;6757.25;4244.90;4244.90;0.0;Conforme
FA00759498;1020655508;Masson;Élise;2025;1;1774.26;1255.99;1255.99;0.0;Conforme
FA00719013;98081561579;Fontaine;François;2025;1;4884.77;2998.73;2998.73;0.0;Conforme
FA00749612;99121958439;Martin;Rachid;2025;1;1173.47;877.32;877.32;0.0;Conforme
FA00767995;94011562236;Lemoine;Ibrahim;2025;1;5604.88;3615.82;3615.82;0.0;Conforme
FA00738246;86121357057;Lefebvre;Camille;2025;1;4757.16;2933.93;2933.93;0.0;Conforme
FA00775020;80052663113;Picard;Maxime;2025;1;526.12;409.13;409.13;0.0;Conforme
FA00749754;99101053949;Vincent;Camille;2025;1;8525.89;5050.41;5050.41;0.0;Conforme
FA00728795;96022568315;Marchand;Aurélie;2025;1;643.44;462.51;300.63;35.0;EcartAControler
FA00770364;4013147771;Petit;Maxime;2025;1;;2433.76;2433.76;0.0;DeclareSansBCSS
FA00728793;89020706457;Laurent;Émilie;2025;1;1671.98;1241.43;806.92;35.0;EcartAControler
FA00732832;95081674253;Lefebvre;Karim;2025;1;4539.72;2845.45;2845.45;0.0;Conforme
FA00728794;85061510709;Gaillard;Mehdi;2025;1;1787.41;1306.24;1306.24;0.0;Conforme
FA00683558;82020566548;Renard;Youssef;2025;1;4759.62;3160.81;3160.81;0.0;Conforme
FA00747350;83120555258;Bourgeois;Chloé;2025;1;1721.98;1234.43;1234.43;0.0;Conforme
FA00733302;87030164905;Brun;Marine;2025;1;1120.84;854.22;854.22;0.0;Conforme
FA00762983;30651336;Brun;Bilal;2025;1;241.87;188.55;188.55;0.0;Conforme
FA00640743;94020173361;Aubert;Camille;2025;1;6710.97;3866.28;3866.28;0.0;Conforme
FA00670088;98042271730;Vincent;Ibrahim;2025;1;487.41;372.91;372.91;0.0;Conforme
FA00767604;85120363181;Roy;Manon;2025;1;1289.93;863.83;863.83;0.0;Conforme
FA00767817;89081348085;Dumont;Laura;2025;1;2786.16;1958.17;1958.17;0.0;Conforme
FA00731410;71081458656;Petit;Delphine;2025;1;4883.83;3209.17;2085.97;35.0;EcartAControler
FA00717692;60121851595;Marie;Inès;2025;1;5505.62;3587.91;3587.91;0.0;Conforme
FA00751642;98040548989;Vidal;Nicolas;2025;1;2228.71;1592.51;1592.51;0.0;Conforme
FA00758659;95000443978;Benoit;Sarah;2025;1;5073.68;3334.82;3334.82;0.0;Conforme
FA00748482;4110129658;Martin;Romain;2025;1;2407.14;1487.29;966.74;35.0;EcartAControler
FA00713735;79112454484;Renaud;Nora;2025;1;5404.01;3514.06;3514.06;0.0;Conforme
FA00751529;92041860143;Renaud;Sébastien;2025;1;1871.96;1398.78;1398.78;0.0;Conforme
FA00711583;77051865173;Caron;Cédric;2025;1;4954.33;3237.60;3237.60;0.0;Conforme
FA00735701;75052264910;Masson;Grégory;2025;1;6531.62;4110.08;4110.08;0.0;Conforme
FA00742742;2000220302;Laurent;Nora;2025;1;3125.68;2168.44;1409.49;35.0;EcartAControler
FA00748896;52550867;Vincent;Manon;2025;1;8872.35;5232.77;5232.77;0.0;Conforme
FA00758325;4062354584;Muller;Salima;2025;1;2625.24;1613.95;1613.95;0.0;Conforme
FA00726417;87030267150;Barbier;Antoine;2025;1;5776.95;3711.97;3711.97;0.0;Conforme
FA00702319;72030174183;Muller;Justine;2025;1;9131.28;5287.19;5287.19;0.0;Conforme
FA00748888;2042946822;Boyer;Sébastien;2025;1;8627.51;4781.73;4781.73;0.0;Conforme
FA00701557;91042372242;Dufour;Damien;2025;1;5882.84;3502.91;3502.91;0.0;Conforme
FA00769433;88122969774;Laurent;Aurélie;2025;1;8681.56;5160.53;5160.53;0.0;Conforme
FA00698824;61060166348;Lacroix;Benjamin;2025;1;2131.52;1555.84;1555.84;0.0;Conforme
FA00697137;204917;Bernard;Cédric;2025;1;10803.95;6141.34;3991.88;35.0;EcartAControler
FA00687570;91000270381;Fontaine;Mehdi;2025;1;790.36;597.02;597.02;0.0;Conforme
FA00710613;97000280310;Rousseau;Inès;2025;1;411.89;317.48;317.48;0.0;Conforme
FA00759658;99012271730;Renaud;Inès;2025;1;2124.56;1492.21;1492.21;0.0;Conforme
FA00753155;93021175113;Leclerc;Delphine;2025;1;3114.38;2092.09;2092.09;0.0;Conforme
FA00709523;1072930588;Roussel;Inès;2025;1;11568.83;6539.38;6539.38;0.0;Conforme
FA00638174;87050471062;Boyer;Youssef;2025;1;7968.01;4805.30;4805.30;0.0;Conforme
FA00740005;96110465359;Lucas;Sarah;2025;1;6137.55;3876.55;3876.55;0.0;Conforme
FA00634958;84100461037;Lemaire;Grégory;2025;1;1280.16;925.38;925.38;0.0;Conforme
FA00742399;95092459168;Roger;Samira;2025;1;1102.35;816.39;816.39;0.0;Conforme
FA00737864;94072078952;Robin;Pierre;2025;1;1181.90;890.13;890.13;0.0;Conforme
FA00724456;82041157371;Gauthier;Aurélie;2025;1;957.03;669.98;669.98;0.0;Conforme
FA00709616;90120469790;Lucas;Sébastien;2025;1;8488.45;5080.42;5080.42;0.0;Conforme
FA00654650;00021521953;Meunier;Justine;2025;1;;608.97;608.97;0.0;DeclareSansBCSS
FA00765066;01011012520;Bernard;Leïla;2025;1;2711.14;1836.08;1193.45;35.0;EcartAControler
FA00720506;97020578054;Roy;Salima;2025;1;220.35;175.21;175.21;0.0;Conforme
FA00727729;88121154389;Garnier;Fatima;2025;1;4581.99;3026.39;1967.15;35.0;EcartAControler
FA00669669;2070626365;Giraud;Justine;2025;1;2084.78;1505.62;1505.62;0.0;Conforme
FA00680363;87081646466;Gauthier;Élise;2025;1;5980.53;3533.20;3533.20;0.0;Conforme
FA00669058;85061917218;Perrin;Nadia;2025;1;1875.97;1179.27;1179.27;0.0;Conforme
FA00702902;82080466622;Lemaire;Sophie;2025;1;5475.89;3518.48;3518.48;0.0;Conforme
FA00737948;1010563152;Dufour;Delphine;2025;1;2740.06;1934.16;1934.16;0.0;Conforme
FA00756849;84042096137;Lacroix;Thomas;2025;1;838.69;640.45;640.45;0.0;Conforme
FA00725112;98072774369;Blanc;Sophie;2025;1;6214.79;3940.89;3940.89;0.0;Conforme
FA00757637;90042051626;Masson;Youssef;2025;1;5430.76;3534.46;3534.46;0.0;Conforme
FA00717571;85060302167;Leroy;Aïcha;2025;1;1020.88;769.64;769.64;0.0;Conforme
FA00733242;88090748651;Garnier;Olivier;2025;1;12141.62;6803.58;6803.58;0.0;Conforme
FA00745917;80082069949;Lacroix;Damien;2025;1;2416.46;1649.14;1649.14;0.0;Conforme
FA00738953;82071635761;Aubert;Grégory;2025;1;11496.13;6456.44;6456.44;0.0;Conforme
FA00718777;96020837161;Pierre;Pierre;2025;1;1079.67;753.16;753.16;0.0;Conforme
FA00726151;83011220719;Caron;Inès;2025;1;16096.36;8910.30;8910.30;0.0;Conforme
FA00728354;82052222301;Petit;Olivier;2025;1;712.16;550.57;550.57;0.0;Conforme
FA00746238;94061683027;Gaillard;Sophie;2025;1;2152.68;1531.16;1531.16;0.0;Conforme
FA00735115;87030966144;Bourgeois;Laura;2025;1;2015.13;1455.16;1455.16;0.0;Conforme
FA00743034;82120607794;Aubert;Hugo;2025;1;20766.26;11463.88;7451.52;35.0;EcartAControler
FA00714335;87031186670;Vincent;Maxime;2025;1;41775.30;23057.92;23057.92;0.0;Conforme
FA00754663;81052286121;Bernard;Maxime;2025;1;2588.29;1771.66;1771.66;0.0;Conforme
FA00719243;85042079629;Benoit;Marine;2025;1;1016.11;756.35;756.35;0.0;Conforme
FA00697877;92011470736;Roussel;Sarah;2025;1;1990.11;1272.99;1272.99;0.0;Conforme
FA00708535;80071785771;Bernard;Sarah;2025;1;779.42;585.83;380.79;35.0;EcartAControler
FA00669668;1032643520;Fabre;François;2025;1;4183.94;2818.75;2818.75;0.0;Conforme
FA00730263;92030492337;Mercier;Louis;2025;1;3524.86;2431.37;2431.37;0.0;Conforme
FA00684464;21928858;Philippe;Élise;2025;1;4271.70;2697.78;2697.78;0.0;Conforme
FA00679893;86080494125;Brun;Aurélie;2025;1;4310.36;2879.56;2879.56;0.0;Conforme
FA00760711;81030806955;Colin;Justine;2025;1;1128.54;846.58;846.58;0.0;Conforme
FA00771066;94102827853;Meunier;Antoine;2025;1;1260.92;916.57;916.57;0.0;Conforme
FA00749067;01032147335;Masson;Khalid;2025;1;1429.00;951.60;951.60;0.0;Conforme
FA00736757;82091028734;Chevalier;Karim;2025;1;1665.77;1225.89;1225.89;0.0;Conforme
FA00737685;84082705879;Muller;Élise;2025;1;3220.96;1832.30;1832.30;0.0;Conforme
FA00736561;94062461304;Marie;Amélie;2025;1;1330.47;971.58;971.58;0.0;Conforme
FA00689503;87061181545;Brunet;Maxime;2025;1;8257.80;4959.27;3223.53;35.0;EcartAControler
FA00710445;85021555122;Blanchard;Rachid;2025;1;4567.32;3053.76;3053.76;0.0;Conforme
FA00744572;92110456563;Laurent;Damien;2025;1;1184.09;889.24;889.24;0.0;Conforme
FA00732214;87090520778;Boyer;Quentin;2025;1;726.41;568.48;568.48;0.0;Conforme
FA00771664;1082251991;Rey;Quentin;2025;1;5796.00;3703.88;3703.88;0.0;Conforme
FA00689706;87050535992;Dufour;Valérie;2025;1;9171.52;5347.35;5347.35;0.0;Conforme
FA00732135;90091771846;Meyer;Hugo;2025;1;795.62;609.17;609.17;0.0;Conforme
FA00759109;84061748634;Morin;Mathieu;2025;1;8922.68;5312.52;5312.52;0.0;Conforme
FA00745773;94091603963;Dufour;Maxime;2025;1;4051.27;2729.18;2729.18;0.0;Conforme
FA00720398;84082554540;Schmitt;Mehdi;2025;1;8551.59;5114.29;5114.29;0.0;Conforme
FA00761595;83010172030;Caron;Nassim;2025;1;5498.80;3555.87;3555.87;0.0;Conforme
FA00746944;86050979894;Rivière;Anissa;2025;1;;24694.45;24694.45;0.0;DeclareSansBCSS
FA00754395;93082068050;Perrin;Sébastien;2025;1;256.74;205.99;205.99;0.0;Conforme
FA00746022;79050170982;Rivière;Thomas;2025;1;2390.13;1737.93;1737.93;0.0;Conforme
FA00753158;81090243211;Fabre;Olivier;2025;1;798.25;614.48;614.48;0.0;Conforme
FA00756627;89062430117;Blanchard;Ibrahim;2025;1;11807.35;6523.70;4240.41;35.0;EcartAControler
FA00763171;04030573525;Roger;Mehdi;2025;1;384.16;292.23;292.23;0.0;Conforme
FA00766768;80111788670;Roussel;Émilie;2025;1;5039.78;3272.97;3272.97;0.0;Conforme
FA00767511;95011974508;Leclerc;Benjamin;2025;1;;4427.40;4427.40;0.0;DeclareSansBCSS
FA00686524;84041966671;Nguyen;Nicolas;2025;1;8143.33;4537.77;4537.77;0.0;Conforme
FA00710965;89111177070;Brunet;Anissa;2025;1;9697.14;5623.31;5623.31;0.0;Conforme
FA00710966;87081760886;Gautier;Adam;2025;1;1159.09;857.31;857.31;0.0;Conforme
FA00697199;84041427431;Lambert;Sébastien;2025;1;2070.94;1480.29;1480.29;0.0;Conforme
FA00751022;81012162070;Joly;Bilal;2025;1;4161.97;2777.63;2777.63;0.0;Conforme
FA00728695;2090954991;Arnaud;Karim;2025;1;5714.11;3663.68;3663.68;0.0;Conforme
FA00733197;110429876;François;Claire;2025;1;2198.22;1621.40;1621.40;0.0;Conforme
FA00736070;89040199202;Martin;Youssef;2025;1;6047.80;3808.41;2475.47;35.0;EcartAControler
FA00725525;81091899040;Nguyen;Marine;2025;1;4024.86;2206.73;2206.73;0.0;Conforme
FA00745302;91092779182;Gautier;Mathieu;2025;1;447.16;326.23;326.23;0.0;Conforme
FA00748045;85071261484;Simon;Nadia;2025;1;3925.35;2658.34;1727.92;35.0;EcartAControler
FA00745005;90020569787;Gérard;Olivier;2025;1;3684.11;2071.54;2071.54;0.0;Conforme
FA00730650;84042679028;Masson;Thomas;2025;1;5230.26;3220.30;3220.30;0.0;Conforme
FA00768348;93042472452;Leroy;Sophie;2025;1;1935.11;1382.45;1382.45;0.0;Conforme
FA00702220;85101526573;Renard;Romain;2025;1;2113.37;1522.29;1522.29;0.0;Conforme
FA00752607;88040760987;Vidal;Romain;2025;1;3641.82;2492.26;2492.26;0.0;Conforme
FA00734828;84121092442;Garnier;Yasmina;2025;1;235.16;184.62;184.62;0.0;Conforme
FA00734156;86022634912;Gautier;Fatima;2025;1;3235.65;2241.48;2241.48;0.0;Conforme
FA00731641;85091073339;Meunier;Marine;2025;1;;1859.11;1859.11;0.0;DeclareSansBCSS
FA00754630;84051760901;Philippe;Olivier;2025;1;2632.41;1621.56;1621.56;0.0;Conforme
FA00739616;1091252207;Fabre;Marine;2025;1;6307.70;3930.97;3930.97;0.0;Conforme
FA00739377;90072525066;Lemaire;Yasmina;2025;1;7379.05;4104.93;4104.93;0.0;Conforme
FA00706581;21855515;Roy;Mehdi;2025;1;4029.86;2745.15;2745.15;0.0;Conforme
FA00761387;86042622058;Blanc;Salima;2025;1;1075.92;738.62;738.62;0.0;Conforme
FA00753066;77122070706;Roger;Youssef;2025;1;2652.82;1594.19;1594.19;0.0;Conforme
FA00759634;82090659243;Garcia;Chloé;2025;1;2508.65;1826.66;1187.33;35.0;EcartAControler
FA00766844;87042164892;Lambert;Benjamin;2025;1;3617.01;2344.25;2344.25;0.0;Conforme
FA00742426;88112880289;Payet;Nicolas;2025;1;1017.29;766.29;766.29;0.0;Conforme
FA00739345;83041116614;Michel;Grégory;2025;1;6312.72;3984.23;3984.23;0.0;Conforme
FA00709737;90101076720;François;Karim;2025;1;1660.05;1217.00;1217.00;0.0;Conforme
FA00719431;94052040633;Mercier;Damien;2025;1;1216.17;830.91;830.91;0.0;Conforme
FA00713623;92110611763;Muller;Marine;2025;1;378.04;296.83;296.83;0.0;Conforme
FA00741092;62652923;Gauthier;Bilal;2025;1;8312.57;5017.17;5017.17;0.0;Conforme
FA00744099;86110334887;Barbier;Mathieu;2025;1;886.99;683.91;683.91;0.0;Conforme
FA00734769;98020833740;Blanchard;Fatima;2025;1;;1942.43;1942.43;0.0;DeclareSansBCSS
FA00774179;89010796324;Gautier;Mehdi;2025;1;4500.31;3011.51;3011.51;0.0;Conforme
FA00761475;87081323297;Lacroix;Élise;2025;1;8189.04;4955.53;4955.53;0.0;Conforme
FA00764295;94121180154;Clément;Thomas;2025;1;3329.97;2146.05;2146.05;0.0;Conforme
FA00759312;95010729740;Rivière;Sébastien;2025;1;6733.12;3867.03;3867.03;0.0;Conforme
FA00673580;93111912475;Joly;Cédric;2025;1;6718.57;4199.81;4199.81;0.0;Conforme
FA00747473;92062398112;Lambert;Anissa;2025;1;4157.38;2798.02;2798.02;0.0;Conforme
FA00747426;88022750562;Lacroix;Aïcha;2025;1;7481.11;4221.42;4221.42;0.0;Conforme
FA00736748;03021179647;Fontaine;Thomas;2025;1;1586.99;1137.72;1137.72;0.0;Conforme
FA00715368;94070674729;Lucas;Marine;2025;1;2747.91;1654.89;1654.89;0.0;Conforme
FA00688755;83040815914;Leclerc;Mathieu;2025;1;9454.49;5524.83;5524.83;0.0;Conforme
FA00749309;82021498243;Rivière;Salima;2025;1;7839.50;4687.57;4687.57;0.0;Conforme
FA00735345;99051357978;Caron;Olivier;2025;1;2455.04;1682.56;1682.56;0.0;Conforme
FA00700170;82021885946;Lefebvre;Cédric;2025;1;1460.62;1090.69;1090.69;0.0;Conforme
FA00589424;92090649262;Martin;Marine;2025;1;859.06;664.33;664.33;0.0;Conforme
FA00740845;80122747987;Lefebvre;Manon;2025;1;4970.09;3224.83;3224.83;0.0;Conforme
FA00731792;83030944084;Fontaine;Bilal;2025;1;4437.98;2985.15;2985.15;0.0;Conforme
FA00721744;81062401736;Robin;Bilal;2025;1;8598.25;5154.22;5154.22;0.0;Conforme
FA00756219;97121173883;Dufour;Laura;2025;1;2116.41;1541.07;1541.07;0.0;Conforme
FA00352130;86092818667;Nguyen;Aurélie;2025;1;1148.19;799.56;799.56;0.0;Conforme
FA00702886;83061857588;Legrand;Vincent;2025;1;11691.34;6527.15;6527.15;0.0;Conforme
FA00651426;113064318;Blanchard;Aïcha;2025;1;2484.00;1777.73;1155.53;35.0;EcartAControler
FA00733945;85011951528;Giraud;Grégory;2025;1;1603.64;1178.65;1178.65;0.0;Conforme
FA00738007;95012545422;Aubert;Youssef;2025;1;8004.66;4576.11;4576.11;0.0;Conforme
FA00765677;87011164682;Bernard;Yasmina;2025;1;1248.20;943.93;943.93;0.0;Conforme
FA00759333;97030264493;Garnier;Claire;2025;1;;1883.39;1883.39;0.0;DeclareSansBCSS
FA00759103;3062452850;Barbier;Vincent;2025;1;4620.65;3001.12;3001.12;0.0;Conforme
FA00708940;90030912066;Benoit;Céline;2025;1;6896.57;4220.74;4220.74;0.0;Conforme
FA00734650;99012804834;Henry;Maxime;2025;1;2093.07;1486.09;965.95;35.0;EcartAControler
FA00690180;92082875109;Caron;Nora;2025;1;1334.15;1001.67;1001.67;0.0;Conforme
FA00735979;99091583977;Renard;Émilie;2025;1;4410.51;2798.51;2798.51;0.0;Conforme
FA00705078;86062334933;Brunet;Romain;2025;1;2043.25;1300.38;1300.38;0.0;Conforme
FA00705077;88091817532;Clément;Céline;2025;1;;1445.82;1445.82;0.0;DeclareSansBCSS
FA00754396;83122488825;Meyer;Marine;2025;1;2786.93;1990.06;1990.06;0.0;Conforme
FA00751137;83041643976;Denis;Manon;2025;1;;1586.86;1586.86;0.0;DeclareSansBCSS
FA00724496;82032461520;Gaillard;Marine;2025;1;6526.68;4085.45;4085.45;0.0;Conforme
FA00765766;02010951668;Roussel;Karim;2025;1;1720.62;1228.88;1228.88;0.0;Conforme
FA00732490;91022848320;Mercier;François;2025;1;1166.89;899.99;899.99;0.0;Conforme
FA00749420;90090367029;Morin;Valérie;2025;1;2196.38;1585.74;1585.74;0.0;Conforme
FA00734489;86112709112;Denis;Mehdi;2025;1;532.28;410.97;410.97;0.0;Conforme
FA00689213;81092650690;Mercier;Nassim;2025;1;566.16;423.28;423.28;0.0;Conforme
FA00620096;89080137763;Garcia;Adam;2025;1;2615.88;1840.01;1840.01;0.0;Conforme
FA00757544;75022456909;Legrand;Nadia;2025;1;2850.42;2002.12;2002.12;0.0;Conforme
FA00749785;91011691340;Morin;Salima;2025;1;14101.09;7866.40;7866.40;0.0;Conforme
FA00710970;87051280617;Dumont;Leïla;2025;1;4148.11;2771.44;2771.44;0.0;Conforme
FA00671893;88092669251;Morin;Charlotte;2025;1;2561.73;1768.90;1149.79;35.0;EcartAControler
FA00751495;98000325762;Legrand;Vincent;2025;1;2806.62;1994.64;1994.64;0.0;Conforme
FA00707965;1020748350;Durand;Laura;2025;1;676.04;509.59;509.59;0.0;Conforme
FA00707964;3071048337;Gauthier;Grégory;2025;1;335.79;262.80;262.80;0.0;Conforme
FA00717879;94022177105;Perrin;Antoine;2025;1;11176.62;6186.69;6186.69;0.0;Conforme
FA00677006;96020563581;Brun;Charlotte;2025;1;1451.10;1082.96;1082.96;0.0;Conforme
FA00764858;84053155226;Meunier;Aïcha;2025;1;;2335.15;2335.15;0.0;DeclareSansBCSS
FA00765820;84012670196;Blanc;Nora;2025;1;3876.11;2652.38;2652.38;0.0;Conforme
FA00765994;84092234447;Rousseau;Anissa;2025;1;7413.51;4539.30;4539.30;0.0;Conforme
FA00725922;96102062684;Dumont;Vincent;2025;1;2693.19;1615.07;1615.07;0.0;Conforme
FA00752456;91041694826;Durand;Damien;2025;1;6165.76;3910.77;3910.77;0.0;Conforme
FA00749621;04012248344;Mercier;Mehdi;2025;1;2149.12;1496.70;1496.70;0.0;Conforme
FA00748736;95030478841;Leroy;Benjamin;2025;1;1884.36;1204.02;782.61;35.0;EcartAControler
FA00665744;80092808146;Garnier;Valérie;2025;1;493.31;363.26;363.26;0.0;Conforme
FA00642460;83081819594;Lacroix;Justine;2025;1;680.61;494.08;494.08;0.0;Conforme
FA00748869;99011389426;Brunet;Anissa;2025;1;1023.15;765.37;765.37;0.0;Conforme
FA00750026;87111225330;Garcia;Aïcha;2025;1;4954.75;3273.95;3273.95;0.0;Conforme
FA00651567;97022402941;Lambert;Aïcha;2025;1;3247.68;2128.10;2128.10;0.0;Conforme
FA00724940;80080618018;Clément;Camille;2025;1;4316.36;2895.60;2895.60;0.0;Conforme
FA00730596;4012647430;Meunier;Amélie;2025;1;4.08;3.30;3.30;0.0;Conforme
FA00744159;89060582563;Simon;Laura;2025;1;7835.67;4754.03;4754.03;0.0;Conforme
FA00764280;82112892831;Roy;Hugo;2025;1;2987.15;2112.05;2112.05;0.0;Conforme
FA00683379;00011511949;Guérin;Aïcha;2025;1;8424.73;4582.71;4582.71;0.0;Conforme
FA00761039;92081963012;Roussel;Aïcha;2025;1;4319.28;2697.34;2697.34;0.0;Conforme
FA00711914;77020156665;Marie;Benjamin;2025;1;2382.76;1658.13;1658.13;0.0;Conforme
FA00719186;82042563475;Rey;Aïcha;2025;1;789.73;599.58;599.58;0.0;Conforme
FA00702109;86092126405;Blanc;Mehdi;2025;1;5860.28;3753.09;3753.09;0.0;Conforme
FA00724860;83010890820;Martin;Adam;2025;1;8572.50;5119.94;3327.96;35.0;EcartAControler
FA00761156;80112140642;Aubert;Salima;2025;1;2118.80;1472.05;1472.05;0.0;Conforme
FA00746089;84080925831;Simon;Camille;2025;1;2857.77;2027.57;2027.57;0.0;Conforme
FA00723353;83120261090;Marie;Rachid;2025;1;2822.13;1855.90;1855.90;0.0;Conforme
FA00763587;81102894286;Olivier;Sophie;2025;1;3542.48;2429.43;2429.43;0.0;Conforme
FA00763697;83071094958;Meyer;Salima;2025;1;4269.64;2889.13;2889.13;0.0;Conforme
FA00652523;04020792658;Fabre;Louis;2025;1;2457.38;1681.01;1681.01;0.0;Conforme
FA00715148;92051428006;Brunet;Justine;2025;1;;4041.15;4041.15;0.0;DeclareSansBCSS
FA00744860;89062972426;Olivier;Nicolas;2025;1;4867.72;3220.00;3220.00;0.0;Conforme
FA00693027;85051490213;Denis;Romain;2025;1;1664.75;1226.39;1226.39;0.0;Conforme
FA00696218;83070666178;Masson;Pauline;2025;1;2921.01;2075.08;2075.08;0.0;Conforme
FA00730592;74011572102;Barbier;Nora;2025;1;1.36;1.09;1.09;0.0;Conforme
FA00684233;71092769252;Lambert;Inès;2025;1;1350.15;908.35;908.35;0.0;Conforme
FA00647031;87022677394;Roger;Grégory;2025;1;7242.03;4520.43;4520.43;0.0;Conforme
FA00734486;83111248406;Gérard;Manon;2025;1;2231.02;1588.21;1588.21;0.0;Conforme
FA00684409;02022813085;Blanchard;Bilal;2025;1;3495.12;1977.47;1285.36;35.0;EcartAControler
FA00740773;92042656236;Caron;Élise;2025;1;3667.17;2529.77;2529.77;0.0;Conforme
FA00759776;90092773916;Dumas;Mehdi;2025;1;2974.80;2003.53;2003.53;0.0;Conforme
FA00761467;98012588542;Lemaire;Rachid;2025;1;378.93;278.87;278.87;0.0;Conforme
FA00763121;02021748164;Colin;Sophie;2025;1;3713.18;2422.65;2422.65;0.0;Conforme
FA00688617;88060416949;Marchand;Manon;2025;1;12236.98;6746.53;6746.53;0.0;Conforme
FA00754064;82052738973;Lacroix;Nora;2025;1;2303.34;1572.55;1572.55;0.0;Conforme
FA00763755;80120532231;Moreau;Mehdi;2025;1;7470.97;4520.60;4520.60;0.0;Conforme
FA00701531;90041996988;Boyer;Maxime;2025;1;3535.91;2305.88;2305.88;0.0;Conforme
FA00723437;92012222287;Roy;Sophie;2025;1;3484.61;2247.36;1460.78;35.0;EcartAControler
FA00715277;93050200679;Blanc;Maxime;2025;1;3360.98;2355.49;2355.49;0.0;Conforme
FA00765520;93010874109;Caron;Mathieu;2025;1;2460.34;1760.08;1760.08;0.0;Conforme
FA00741714;88102551967;Moreau;Laura;2025;1;8411.42;5019.11;5019.11;0.0;Conforme
FA00752484;93090958891;Boyer;Anissa;2025;1;1794.23;1338.32;1338.32;0.0;Conforme
FA00771799;80042467819;Picard;Yasmina;2025;1;2904.78;2064.83;2064.83;0.0;Conforme
FA00682714;80031158312;Garnier;Valérie;2025;1;3884.65;2636.91;2636.91;0.0;Conforme
FA00741650;92120280782;Gauthier;Damien;2025;1;13733.71;7457.52;7457.52;0.0;Conforme
FA00572022;83050339136;Dufour;Fatima;2025;1;34327.61;19184.40;19184.40;0.0;Conforme
FA00705059;89071129730;Fabre;Élise;2025;1;2156.40;1526.65;1526.65;0.0;Conforme
FA00744788;90051389954;Joly;Samira;2025;1;6323.11;3964.96;3964.96;0.0;Conforme
FA00756652;83101258790;Olivier;Cédric;2025;1;2003.72;1482.68;1482.68;0.0;Conforme
FA00732157;91111480980;Simon;Louis;2025;1;2089.43;1506.87;1506.87;0.0;Conforme
FA00723093;80102420351;Gautier;Justine;2025;1;4955.48;3252.37;3252.37;0.0;Conforme
FA00652061;84071661539;Picard;Marine;2025;1;2947.42;2065.80;2065.80;0.0;Conforme
FA00735836;80090704731;Moreau;Samira;2025;1;10396.66;6030.04;6030.04;0.0;Conforme
